Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
5,2010-10-29,278031.81,0,70.58,2.716,212.464799,6.768
5,2010-11-05,325310.3,0,58.88,2.689,212.5126051,6.768
5,2010-11-12,301827.36,0,62.37,2.728,212.5604113,6.768
5,2010-11-19,297384.81,0,52.52,2.771,212.445487,6.768
5,2010-11-26,488362.61,1,66.15,2.735,212.303441,6.768
5,2010-12-03,344490.88,0,51.31,2.708,212.1613951,6.768
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768
5,2010-12-31,298180.18,1,49.79,2.943,211.9567142,6.768
5,2011-01-07,286347.26,0,48.3,2.976,211.9560305,6.634
5,2011-01-14,260636.71,0,37.74,2.983,212.008514,6.634
5,2011-01-21,275313.34,0,45.41,3.016,212.3800012,6.634
5,2011-01-28,279088.39,0,44.5,3.01,212.7514884,6.634
5,2011-02-04,329613.2,0,41.67,2.989,213.1229755,6.634
5,2011-02-11,311590.54,1,38.25,3.022,213.4944627,6.634
5,2011-02-18,356622.61,0,58.83,3.045,213.8068304,6.634
5,2011-02-25,294659.5,0,63.35,3.065,214.0955503,6.634
5,2011-03-04,329033.66,0,60.35,3.288,214.3842702,6.634
5,2011-03-11,293098.1,0,55.74,3.459,214.6729901,6.634
5,2011-03-18,312177.67,0,64.31,3.488,214.9257339,6.634
5,2011-03-25,294732.5,0,70.71,3.473,215.1640872,6.634
5,2011-04-01,314316.55,0,61.5,3.524,215.4024406,6.489
5,2011-04-08,307333.62,0,69.64,3.622,215.6407939,6.489
5,2011-04-15,307913.58,0,72.02,3.743,215.8592673,6.489
5,2011-04-22,328415.44,0,74.34,3.807,216.0280407,6.489
5,2011-04-29,307291.56,0,74.75,3.81,216.1968142,6.489
5,2011-05-06,322904.68,0,66.27,3.906,216.3655877,6.489
5,2011-05-13,290930.01,0,77.38,3.899,216.5343611,6.489
5,2011-05-20,299614.33,0,71.37,3.907,216.3023847,6.489
5,2011-05-27,297149.69,0,80.14,3.786,216.0704083,6.489
5,2011-06-03,329183.92,0,83.81,3.699,215.8384319,6.489
5,2011-06-10,304984.14,0,83.61,3.648,215.6064555,6.489
5,2011-06-17,304811.82,0,86.84,3.637,215.560463,6.489
5,2011-06-24,302881.64,0,84.76,3.594,215.6539583,6.489
5,2011-07-01,327093.89,0,85.81,3.524,215.7474537,6.529
5,2011-07-08,310804.93,0,86.64,3.48,215.8409491,6.529
5,2011-07-15,283248.62,0,88.64,3.575,215.9250696,6.529
5,2011-07-22,292539.73,0,86.97,3.651,215.985753,6.529
5,2011-07-29,275142.17,0,89.42,3.682,216.0464364,6.529
5,2011-08-05,317738.56,0,91.07,3.684,216.1071198,6.529
5,2011-08-12,289886.16,0,90.16,3.638,216.1678032,6.529
5,2011-08-19,303643.84,0,89.35,3.554,216.2311855,6.529
5,2011-08-26,310338.17,0,89.18,3.523,216.2950176,6.529
5,2011-09-02,315645.53,0,90.38,3.533,216.3588498,6.529
5,2011-09-09,321110.22,1,79.04,3.546,216.4226819,6.529
5,2011-09-16,278529.71,0,83.55,3.526,216.6033083,6.529
5,2011-09-23,291024.98,0,78.01,3.467,216.9396605,6.529
5,2011-09-30,292315.38,0,81.16,3.355,217.2760127,6.529
5,2011-10-07,309111.47,0,71.64,3.285,217.6123648,6.3
5,2011-10-14,286117.72,0,72.36,3.274,217.9237458,6.3
5,2011-10-21,306069.18,0,66.9,3.353,218.0852999,6.3
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3
6,2010-02-05,1652635.1,0,40.43,2.572,212.6223518,7.259
6,2010-02-12,1606283.86,1,40.57,2.548,212.7700425,7.259
6,2010-02-19,1567138.07,0,43.58,2.514,212.8161546,7.259
6,2010-02-26,1432953.21,0,47.1,2.561,212.845337,7.259
6,2010-03-05,1601348.82,0,49.63,2.625,212.8745193,7.259
6,2010-03-12,1558621.36,0,58.82,2.667,212.9037017,7.259
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259
6,2010-04-02,1770333.9,0,64.94,2.719,212.3322805,7.092
6,2010-04-09,1667181.82,0,66.15,2.77,212.1308239,7.092
6,2010-04-16,1519846.36,0,65.68,2.808,211.9942765,7.092
6,2010-04-23,1540435.99,0,64.11,2.795,211.9442745,7.092
6,2010-04-30,1498080.16,0,68.91,2.78,211.8942725,7.092
6,2010-05-07,1619920.04,0,73.68,2.835,211.8442706,7.092
6,2010-05-14,1524059.4,0,74.95,2.854,211.8421769,7.092
6,2010-05-21,1531938.44,0,74.8,2.826,212.1275324,7.092
6,2010-05-28,1644470.66,0,78.89,2.759,212.412888,7.092
6,2010-06-04,1857380.09,0,79.44,2.705,212.6982436,7.092
6,2010-06-11,1685652.35,0,81.81,2.668,212.9835992,7.092
6,2010-06-18,1677248.24,0,83.89,2.637,212.9813843,7.092
6,2010-06-25,1640681.88,0,84.2,2.653,212.8641412,7.092
6,2010-07-02,1759777.25,0,80.34,2.669,212.746898,6.973
6,2010-07-09,1690317.99,0,80.93,2.642,212.6296549,6.973
6,2010-07-16,1560120.8,0,83.75,2.623,212.6212163,6.973
6,2010-07-23,1585240.92,0,83.9,2.608,212.7578505,6.973
6,2010-07-30,1532308.78,0,81.37,2.64,212.8944846,6.973
6,2010-08-06,1633241.59,0,86.61,2.627,213.0311188,6.973
6,2010-08-13,1547654.98,0,86.83,2.692,213.1677529,6.973
6,2010-08-20,1539930.5,0,87.36,2.664,213.1291427,6.973
6,2010-08-27,1450766.12,0,85.71,2.619,213.0905324,6.973
6,2010-09-03,1510925.32,0,82.15,2.577,213.0519222,6.973
6,2010-09-10,1424225.44,1,78.78,2.565,213.013312,6.973
6,2010-09-17,1308537.75,0,81.78,2.582,213.0398643,6.973
6,2010-09-24,1275591.84,0,76.49,2.624,213.1152886,6.973
6,2010-10-01,1328468.89,0,70.69,2.603,213.1907129,7.007
6,2010-10-08,1360317.9,0,65.21,2.633,213.2661373,7.007
6,2010-10-15,1344580.92,0,68.93,2.72,213.3337977,7.007
6,2010-10-22,1332716.53,0,70.97,2.725,213.3820486,7.007
6,2010-10-29,1385323.7,0,70.39,2.716,213.4302994,7.007
6,2010-11-05,1505442.15,0,59.9,2.689,213.4785503,7.007
6,2010-11-12,1495536.46,0,62.11,2.728,213.5268011,7.007
6,2010-11-19,1518841.45,0,52.99,2.771,213.4107412,7.007
6,2010-11-26,2267452.4,1,65.79,2.735,213.2672961,7.007
6,2010-12-03,1677067.24,0,52.3,2.708,213.123851,7.007
6,2010-12-10,1834737.58,0,48.46,2.843,212.9804059,7.007
6,2010-12-17,2090268.95,0,52.24,2.869,212.918049,7.007
6,2010-12-24,2727575.18,0,55.07,2.886,212.9165082,7.007
6,2010-12-31,1464050.02,1,49.14,2.943,212.9149674,7.007
6,2011-01-07,1350441.68,0,47.78,2.976,212.9134266,6.858
6,2011-01-14,1306194.55,0,38.37,2.983,212.9655882,6.858
6,2011-01-21,1261253.18,0,46.2,3.016,213.3399647,6.858
6,2011-01-28,1287034.7,0,44.98,3.01,213.7143412,6.858
6,2011-02-04,1514999.17,0,40.59,2.989,214.0887176,6.858
6,2011-02-11,1486920.17,1,39.38,3.022,214.4630941,6.858
6,2011-02-18,1572117.54,0,59.61,3.045,214.7775231,6.858
6,2011-02-25,1422600.43,0,62.86,3.065,215.0679731,6.858
6,2011-03-04,1502617.99,0,60.45,3.288,215.3584231,6.858
6,2011-03-11,1494497.39,0,57.71,3.459,215.6488731,6.858
6,2011-03-18,1685375.47,0,65.07,3.488,215.9035078,6.858
6,2011-03-25,1438465.81,0,70.83,3.473,216.1438163,6.858
6,2011-04-01,1459276.77,0,62.25,3.524,216.3841249,6.855
6,2011-04-08,1534594.0,0,70.35,3.622,216.6244334,6.855
6,2011-04-15,1448797.02,0,73.17,3.743,216.8446627,6.855
6,2011-04-22,1639358.93,0,74.24,3.807,217.0146941,6.855
6,2011-04-29,1479249.9,0,75.27,3.81,217.1847255,6.855
6,2011-05-06,1504651.57,0,65.42,3.906,217.3547569,6.855
6,2011-05-13,1453185.65,0,76.95,3.899,217.5247882,6.855
6,2011-05-20,1382783.83,0,72.01,3.907,217.2896095,6.855
6,2011-05-27,1523979.11,0,80.83,3.786,217.0544307,6.855
6,2011-06-03,1705506.29,0,84.01,3.699,216.819252,6.855
6,2011-06-10,1598643.65,0,84.49,3.648,216.5840732,6.855
6,2011-06-17,1622150.33,0,87.08,3.637,216.5371616,6.855
6,2011-06-24,1543365.9,0,85.51,3.594,216.6314502,6.855
6,2011-07-01,1694551.15,0,87.0,3.524,216.7257388,6.925
6,2011-07-08,1709373.62,0,88.36,3.48,216.8200275,6.925
6,2011-07-15,1526801.24,0,88.93,3.575,216.9044732,6.925
6,2011-07-22,1526506.08,0,88.06,3.651,216.964312,6.925
6,2011-07-29,1483991.05,0,90.22,3.682,217.0241507,6.925
6,2011-08-05,1601584.57,0,91.46,3.684,217.0839894,6.925
6,2011-08-12,1484995.38,0,90.49,3.638,217.1438281,6.925
6,2011-08-19,1493544.04,0,89.26,3.554,217.2069662,6.925
6,2011-08-26,1420405.41,0,90.07,3.523,217.2706543,6.925
6,2011-09-02,1481618.74,0,91.22,3.533,217.3343423,6.925
6,2011-09-09,1483574.38,1,80.21,3.546,217.3980304,6.925
6,2011-09-16,1351407.79,0,84.94,3.526,217.5797506,6.925
6,2011-09-23,1336044.75,0,78.49,3.467,217.9188471,6.925
6,2011-09-30,1307551.92,0,82.51,3.355,218.2579435,6.925
6,2011-10-07,1481739.2,0,74.1,3.285,218.59704,6.551
6,2011-10-14,1386520.99,0,71.24,3.274,218.9109844,6.551
6,2011-10-21,1417922.37,0,68.53,3.353,219.0740167,6.551
6,2011-10-28,1419445.12,0,69.51,3.372,219.237049,6.551
7,2010-02-05,496725.44,0,10.53,2.58,189.3816974,9.014
7,2010-02-12,524104.92,1,25.9,2.572,189.4642725,9.014
7,2010-02-19,506760.54,0,27.28,2.55,189.5340998,9.014
7,2010-02-26,496083.24,0,24.91,2.586,189.6018023,9.014
7,2010-03-05,491419.55,0,35.86,2.62,189.6695049,9.014
7,2010-03-12,480452.1,0,27.25,2.684,189.7372075,9.014
7,2010-03-19,574450.23,0,29.04,2.692,189.734262,9.014
7,2010-03-26,514731.6,0,23.33,2.717,189.7195417,9.014
7,2010-04-02,561145.14,0,38.26,2.725,189.7048215,8.963
7,2010-04-09,484263.25,0,33.79,2.75,189.6901012,8.963
7,2010-04-16,406228.19,0,41.89,2.765,189.6628845,8.963
7,2010-04-23,404751.25,0,43.07,2.776,189.6190057,8.963
7,2010-04-30,373655.61,0,38.99,2.766,189.575127,8.963
7,2010-05-07,395453.83,0,40.07,2.771,189.5312483,8.963
7,2010-05-14,372673.61,0,41.41,2.788,189.4904116,8.963
7,2010-05-21,395195.65,0,46.6,2.776,189.467827,8.963
7,2010-05-28,442734.55,0,54.24,2.737,189.4452425,8.963
7,2010-06-04,509183.22,0,53.63,2.7,189.422658,8.963
7,2010-06-11,498580.87,0,63.59,2.684,189.4000734,8.963
7,2010-06-18,481144.09,0,52.7,2.674,189.4185259,8.963
7,2010-06-25,553714.87,0,59.94,2.715,189.4533931,8.963
7,2010-07-02,575570.77,0,61.31,2.728,189.4882603,9.017
7,2010-07-09,593462.34,0,58.0,2.711,189.5231276,9.017
7,2010-07-16,557166.35,0,62.19,2.699,189.6125456,9.017
7,2010-07-23,570231.21,0,64.64,2.691,189.774698,9.017
7,2010-07-30,603547.16,0,66.07,2.69,189.9368504,9.017
7,2010-08-06,643854.17,0,61.7,2.69,190.0990028,9.017
7,2010-08-13,598185.4,0,60.13,2.723,190.2611552,9.017
7,2010-08-20,582353.17,0,59.59,2.732,190.2948237,9.017
7,2010-08-27,554309.24,0,57.57,2.731,190.3284922,9.017
7,2010-09-03,532765.05,0,49.84,2.773,190.3621607,9.017
7,2010-09-10,535769.32,1,48.5,2.78,190.3958293,9.017
7,2010-09-17,489408.53,0,48.56,2.8,190.4688287,9.017
7,2010-09-24,488008.83,0,47.55,2.793,190.5713264,9.017
7,2010-10-01,448998.73,0,49.99,2.759,190.6738241,9.137
7,2010-10-08,480239.88,0,44.13,2.745,190.7763218,9.137
7,2010-10-15,463370.48,0,35.86,2.762,190.8623087,9.137
7,2010-10-22,472450.81,0,36.84,2.762,190.9070184,9.137
7,2010-10-29,465493.15,0,34.78,2.748,190.951728,9.137
7,2010-11-05,480512.44,0,49.44,2.729,190.9964377,9.137
7,2010-11-12,507584.29,0,22.12,2.737,191.0411474,9.137
7,2010-11-19,482528.36,0,25.56,2.758,191.0312172,9.137
7,2010-11-26,835189.26,1,17.95,2.742,191.0121805,9.137
7,2010-12-03,552811.62,0,21.88,2.712,190.9931437,9.137
7,2010-12-10,599730.07,0,24.24,2.728,190.9741069,9.137
7,2010-12-17,716388.81,0,20.74,2.778,191.0303376,9.137
7,2010-12-24,1045124.88,0,26.04,2.781,191.1430189,9.137
7,2010-12-31,729572.08,1,13.76,2.829,191.2557002,9.137
7,2011-01-07,661163.94,0,10.09,2.882,191.3683815,8.818
7,2011-01-14,547384.9,0,11.32,2.911,191.4784939,8.818
7,2011-01-21,521539.46,0,25.4,2.973,191.5731924,8.818
7,2011-01-28,513372.17,0,10.11,3.008,191.667891,8.818
7,2011-02-04,558027.77,0,-2.06,3.011,191.7625895,8.818
7,2011-02-11,559903.13,1,10.24,3.037,191.8572881,8.818
7,2011-02-18,572387.47,0,17.3,3.051,191.9178331,8.818
7,2011-02-25,546690.84,0,17.46,3.101,191.9647167,8.818
7,2011-03-04,551378.39,0,21.84,3.232,192.0116004,8.818
7,2011-03-11,558963.83,0,20.7,3.372,192.058484,8.818
7,2011-03-18,635014.69,0,27.69,3.406,192.1237981,8.818
7,2011-03-25,559061.58,0,25.69,3.414,192.1964844,8.818
7,2011-04-01,513409.67,0,24.83,3.461,192.2691707,8.595
7,2011-04-08,500552.16,0,30.64,3.532,192.3418571,8.595
7,2011-04-15,423380.14,0,27.79,3.611,192.4225954,8.595
7,2011-04-22,466594.89,0,31.84,3.636,192.5234638,8.595
7,2011-04-29,410429.73,0,26.79,3.663,192.6243322,8.595
7,2011-05-06,407012.47,0,26.54,3.735,192.7252006,8.595
7,2011-05-13,414094.05,0,36.61,3.767,192.826069,8.595
7,2011-05-20,424670.98,0,36.16,3.828,192.831317,8.595
7,2011-05-27,457216.87,0,37.51,3.795,192.8365651,8.595
7,2011-06-03,542295.37,0,45.77,3.763,192.8418131,8.595
7,2011-06-10,621099.95,0,53.3,3.735,192.8470612,8.595
7,2011-06-17,610991.35,0,48.79,3.697,192.9034759,8.595
7,2011-06-24,640043.97,0,46.85,3.661,192.9982655,8.595
7,2011-07-01,704344.21,0,58.54,3.597,193.0930552,8.622
7,2011-07-08,761793.94,0,59.08,3.54,193.1878448,8.622
7,2011-07-15,642748.21,0,54.37,3.532,193.3125484,8.622
7,2011-07-22,688043.96,0,56.22,3.545,193.5120367,8.622
7,2011-07-29,653382.62,0,56.66,3.547,193.711525,8.622
7,2011-08-05,695392.84,0,55.91,3.554,193.9110133,8.622
7,2011-08-12,670670.46,0,54.56,3.542,194.1105017,8.622
7,2011-08-19,645156.21,0,56.06,3.499,194.2500634,8.622
7,2011-08-26,629994.47,0,57.6,3.485,194.3796374,8.622
7,2011-09-02,592355.24,0,53.4,3.511,194.5092113,8.622
7,2011-09-09,613135.23,1,45.61,3.566,194.6387853,8.622
7,2011-09-16,558981.45,0,43.67,3.596,194.7419707,8.622
7,2011-09-23,536144.81,0,43.67,3.581,194.8099713,8.622
7,2011-09-30,488880.26,0,47.34,3.538,194.8779718,8.622
7,2011-10-07,525866.36,0,40.65,3.498,194.9459724,8.513
7,2011-10-14,501959.19,0,32.65,3.491,195.0261012,8.513
7,2011-10-21,558691.43,0,37.49,3.548,195.1789994,8.513
7,2011-10-28,527339.52,0,28.82,3.55,195.3318977,8.513
8,2010-02-05,1004137.09,0,34.14,2.572,214.4714512,6.299
8,2010-02-12,994801.4,1,33.34,2.548,214.6214189,6.299
8,2010-02-19,963960.37,0,39.1,2.514,214.6664878,6.299
8,2010-02-26,847592.11,0,37.91,2.561,214.6940735,6.299
8,2010-03-05,881503.95,0,45.64,2.625,214.7216592,6.299
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299
8,2010-03-26,772539.12,0,46.51,2.732,214.3703567,6.299
8,2010-04-02,914500.91,0,60.18,2.719,214.164218,6.29
8,2010-04-09,916033.92,0,59.25,2.77,213.9580793,6.29
8,2010-04-16,882917.12,0,62.66,2.808,213.8186357,6.29
8,2010-04-23,850440.26,0,56.1,2.795,213.768119,6.29
8,2010-04-30,778672.64,0,61.01,2.78,213.7176024,6.29
8,2010-05-07,916820.96,0,62.68,2.835,213.6670857,6.29
8,2010-05-14,873337.84,0,61.35,2.854,213.6655355,6.29
8,2010-05-21,818333.21,0,66.03,2.826,213.9577839,6.29
8,2010-05-28,868041.56,0,74.71,2.759,214.2500323,6.29
8,2010-06-04,958225.41,0,75.71,2.705,214.5422806,6.29
8,2010-06-11,914835.86,0,82.21,2.668,214.834529,6.29
8,2010-06-18,869922.56,0,78.79,2.637,214.8324452,6.29
8,2010-06-25,814919.11,0,81.78,2.653,214.7126286,6.29
8,2010-07-02,852333.75,0,74.78,2.669,214.5928119,6.315
8,2010-07-09,845289.77,0,72.49,2.642,214.4729952,6.315
8,2010-07-16,848630.57,0,77.49,2.623,214.4640599,6.315
8,2010-07-23,785515.88,0,78.29,2.608,214.6029664,6.315
8,2010-07-30,787295.09,0,76.02,2.64,214.7418728,6.315
8,2010-08-06,893399.77,0,80.37,2.627,214.8807793,6.315
8,2010-08-13,867919.21,0,80.11,2.692,215.0196857,6.315
8,2010-08-20,870676.44,0,79.36,2.664,214.9779825,6.315
8,2010-08-27,888816.78,0,74.92,2.619,214.9362793,6.315
8,2010-09-03,899036.47,0,76.14,2.577,214.894576,6.315
8,2010-09-10,831425.2,1,74.34,2.565,214.8528728,6.315
8,2010-09-17,836707.85,0,75.32,2.582,214.8785562,6.315
8,2010-09-24,773725.08,0,72.21,2.624,214.9547795,6.315
8,2010-10-01,804105.49,0,68.7,2.603,215.0310029,6.433
8,2010-10-08,870349.86,0,62.94,2.633,215.1072262,6.433
8,2010-10-15,826546.96,0,62.59,2.72,215.1757,6.433
8,2010-10-22,836419.14,0,62.86,2.725,215.2248,6.433
8,2010-10-29,830756.76,0,57.93,2.716,215.2739,6.433
8,2010-11-05,927266.34,0,55.76,2.689,215.323,6.433
8,2010-11-12,911538.98,0,54.89,2.728,215.3721,6.433
8,2010-11-19,885608.04,0,43.86,2.771,215.2538714,6.433
8,2010-11-26,1261693.16,1,51.07,2.735,215.1077548,6.433
8,2010-12-03,952766.93,0,42.85,2.708,214.9616381,6.433
8,2010-12-10,1069061.63,0,42.47,2.843,214.8155214,6.433
8,2010-12-17,1220579.55,0,45.03,2.869,214.7510843,6.433
8,2010-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433
8,2010-12-31,773586.49,1,41.47,2.943,214.7447295,6.433
8,2011-01-07,873065.23,0,35.77,2.976,214.7415521,6.262
8,2011-01-14,809646.66,0,31.62,2.983,214.7930991,6.262
8,2011-01-21,822668.23,0,42.06,3.016,215.1729926,6.262
8,2011-01-28,782256.66,0,39.26,3.01,215.5528862,6.262
8,2011-02-04,944594.78,0,24.48,2.989,215.9327797,6.262
8,2011-02-11,996147.39,1,28.26,3.022,216.3126733,6.262
8,2011-02-18,1065108.64,0,50.64,3.045,216.6310383,6.262
8,2011-02-25,917317.15,0,51.29,3.065,216.9247918,6.262
8,2011-03-04,935266.43,0,53.18,3.288,217.2185454,6.262
8,2011-03-11,900387.29,0,49.14,3.459,217.512299,6.262
8,2011-03-18,898289.14,0,56.68,3.488,217.7705442,6.262
8,2011-03-25,827968.36,0,59.74,3.473,218.0145862,6.262
8,2011-04-01,878762.3,0,49.86,3.524,218.2586281,6.297
8,2011-04-08,949825.83,0,65.62,3.622,218.50267,6.297
8,2011-04-15,908278.74,0,63.55,3.743,218.7262524,6.297
8,2011-04-22,937473.13,0,65.11,3.807,218.8986857,6.297
8,2011-04-29,855014.77,0,62.29,3.81,219.071119,6.297
8,2011-05-06,941457.34,0,58.92,3.906,219.2435524,6.297
8,2011-05-13,895763.41,0,72.96,3.899,219.4159857,6.297
8,2011-05-20,836049.89,0,65.54,3.907,219.1746922,6.297
8,2011-05-27,857939.41,0,73.14,3.786,218.9333986,6.297
8,2011-06-03,929222.16,0,82.05,3.699,218.6921051,6.297
8,2011-06-10,897309.41,0,82.21,3.648,218.4508115,6.297
8,2011-06-17,922048.41,0,84.73,3.637,218.4021448,6.297
8,2011-06-24,864881.24,0,83.94,3.594,218.4979481,6.297
8,2011-07-01,883683.35,0,87.26,3.524,218.5937514,6.425
8,2011-07-08,861965.12,0,83.57,3.48,218.6895548,6.425
8,2011-07-15,849925.37,0,84.26,3.575,218.7746217,6.425
8,2011-07-22,829902.42,0,85.46,3.651,218.8328475,6.425
8,2011-07-29,807082.19,0,86.46,3.682,218.8910733,6.425
8,2011-08-05,892393.77,0,85.15,3.684,218.9492991,6.425
8,2011-08-12,856796.1,0,86.05,3.638,219.0075249,6.425
8,2011-08-19,895066.5,0,82.92,3.554,219.0701968,6.425
8,2011-08-26,912542.82,0,84.69,3.523,219.1336097,6.425
8,2011-09-02,891387.14,0,84.77,3.533,219.1970226,6.425
8,2011-09-09,848358.09,1,69.01,3.546,219.2604355,6.425
8,2011-09-16,870971.82,0,69.09,3.526,219.4442443,6.425
8,2011-09-23,806444.29,0,68.72,3.467,219.788581,6.425
8,2011-09-30,809049.37,0,72.2,3.355,220.1329176,6.425
8,2011-10-07,929976.55,0,67.61,3.285,220.4772543,6.123
8,2011-10-14,863188.26,0,61.74,3.274,220.7960935,6.123
8,2011-10-21,905984.49,0,59.97,3.353,220.9619484,6.123
8,2011-10-28,876712.31,0,56.86,3.372,221.1278032,6.123
9,2010-02-05,549505.55,0,38.01,2.572,214.6554591,6.415
9,2010-02-12,552677.48,1,37.08,2.548,214.8056534,6.415
9,2010-02-19,511327.9,0,43.06,2.514,214.8506185,6.415
9,2010-02-26,473773.27,0,43.83,2.561,214.8780453,6.415
9,2010-03-05,507297.88,0,48.43,2.625,214.9054721,6.415
9,2010-03-12,494145.8,0,55.76,2.667,214.932899,6.415
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415
9,2010-03-26,484946.56,0,51.8,2.732,214.5531227,6.415
9,2010-04-02,545206.32,0,65.21,2.719,214.3465181,6.384
9,2010-04-09,529384.31,0,64.95,2.77,214.1399135,6.384
9,2010-04-16,485764.32,0,66.09,2.808,214.0001817,6.384
9,2010-04-23,488683.57,0,61.26,2.795,213.9496138,6.384
9,2010-04-30,491723.42,0,66.07,2.78,213.8990459,6.384
9,2010-05-07,526128.61,0,68.58,2.835,213.848478,6.384
9,2010-05-14,492792.8,0,70.53,2.854,213.8469819,6.384
9,2010-05-21,506274.94,0,71.5,2.826,214.1399162,6.384
9,2010-05-28,558143.53,0,77.12,2.759,214.4328505,6.384
9,2010-06-04,586061.46,0,79.65,2.705,214.7257848,6.384
9,2010-06-11,522715.68,0,83.75,2.668,215.0187191,6.384
9,2010-06-18,513073.87,0,82.99,2.637,215.0166484,6.384
9,2010-06-25,509263.28,0,85.02,2.653,214.8965756,6.384
9,2010-07-02,528832.54,0,78.55,2.669,214.7765028,6.442
9,2010-07-09,485389.15,0,78.51,2.642,214.6564301,6.442
9,2010-07-16,474030.51,0,82.93,2.623,214.6474453,6.442
9,2010-07-23,462676.5,0,84.49,2.608,214.7865779,6.442
9,2010-07-30,468675.19,0,79.83,2.64,214.9257105,6.442
9,2010-08-06,522815.45,0,87.09,2.627,215.064843,6.442
9,2010-08-13,481897.98,0,86.85,2.692,215.2039756,6.442
9,2010-08-20,499325.38,0,86.3,2.664,215.1619646,6.442
9,2010-08-27,506789.66,0,84.01,2.619,215.1199536,6.442
9,2010-09-03,511049.06,0,82.47,2.577,215.0779426,6.442
9,2010-09-10,484835.2,1,77.7,2.565,215.0359315,6.442
9,2010-09-17,463448.59,0,81.19,2.582,215.0615285,6.442
9,2010-09-24,452905.22,0,77.15,2.624,215.1378313,6.442
9,2010-10-01,495692.19,0,69.08,2.603,215.2141341,6.56
9,2010-10-08,505069.21,0,65.35,2.633,215.290437,6.56
9,2010-10-15,454769.68,0,67.36,2.72,215.3589917,6.56
9,2010-10-22,466322.76,0,69.99,2.725,215.4081762,6.56
9,2010-10-29,508801.61,0,64.43,2.716,215.4573607,6.56
9,2010-11-05,517869.97,0,58.69,2.689,215.5065452,6.56
9,2010-11-12,520846.68,0,61.59,2.728,215.5557297,6.56
9,2010-11-19,519823.3,0,49.96,2.771,215.4372854,6.56
9,2010-11-26,768070.53,1,60.18,2.735,215.2909028,6.56
9,2010-12-03,578164.82,0,49.89,2.708,215.1445203,6.56
9,2010-12-10,618121.82,0,46.1,2.843,214.9981378,6.56
9,2010-12-17,685243.2,0,49.7,2.869,214.9334937,6.56
9,2010-12-24,873347.55,0,50.93,2.886,214.9301534,6.56
9,2010-12-31,459770.85,1,45.92,2.943,214.9268131,6.56
9,2011-01-07,490981.78,0,41.82,2.976,214.9234729,6.416
9,2011-01-14,458086.69,0,36.43,2.983,214.9749587,6.416
9,2011-01-21,454021.69,0,44.72,3.016,215.3554013,6.416
9,2011-01-28,463561.48,0,43.9,3.01,215.7358438,6.416
9,2011-02-04,544612.28,0,31.82,2.989,216.1162864,6.416
9,2011-02-11,555279.02,1,34.13,3.022,216.496729,6.416
9,2011-02-18,610985.56,0,58.5,3.045,216.8154856,6.416
9,2011-02-25,513107.2,0,59.01,3.065,217.1095679,6.416
9,2011-03-04,542016.18,0,60.67,3.288,217.4036503,6.416
9,2011-03-11,517783.5,0,54.75,3.459,217.6977326,6.416
9,2011-03-18,515226.11,0,63.82,3.488,217.9563371,6.416
9,2011-03-25,497488.4,0,68.79,3.473,218.2007506,6.416
9,2011-04-01,520962.14,0,56.12,3.524,218.445164,6.38
9,2011-04-08,561625.92,0,71.4,3.622,218.6895775,6.38
9,2011-04-15,528420.28,0,71.9,3.743,218.9134935,6.38
9,2011-04-22,549502.11,0,72.35,3.807,219.0861659,6.38
9,2011-04-29,532226.2,0,70.85,3.81,219.2588382,6.38
9,2011-05-06,545251.1,0,62.2,3.906,219.4315106,6.38
9,2011-05-13,539126.0,0,77.66,3.899,219.6041829,6.38
9,2011-05-20,518266.9,0,70.49,3.907,219.3622809,6.38
9,2011-05-27,553834.04,0,80.42,3.786,219.1203788,6.38
9,2011-06-03,587004.29,0,85.8,3.699,218.8784768,6.38
9,2011-06-10,550076.32,0,85.81,3.648,218.6365747,6.38
9,2011-06-17,558671.14,0,89.15,3.637,218.5877333,6.38
9,2011-06-24,538745.93,0,86.74,3.594,218.6836874,6.38
9,2011-07-01,537064.03,0,89.14,3.524,218.7796415,6.404
9,2011-07-08,535983.13,0,89.04,3.48,218.8755955,6.404
9,2011-07-15,512834.04,0,90.45,3.575,218.9607242,6.404
9,2011-07-22,491449.94,0,89.08,3.651,219.0187895,6.404
9,2011-07-29,471449.98,0,91.1,3.682,219.0768548,6.404
9,2011-08-05,554879.67,0,91.52,3.684,219.1349201,6.404
9,2011-08-12,520284.79,0,91.63,3.638,219.1929854,6.404
9,2011-08-19,540819.44,0,85.8,3.554,219.2556109,6.404
9,2011-08-26,542663.53,0,88.95,3.523,219.3189965,6.404
